tt0144178,Rupert Graves,Samantha Morton,Nicholas Woodeson,Lee Ross,Felix Billson,Lauren Richardson,Frank Finlay,Vernon Dobtcheff,Miriam Margolyes,Holly Aird
tt0145929,Pavel Liska,Anna Geislerová,Tatiana Dyková,Jirí Langmajer,Jirí Machácek,Zdena Hadrbolcová,Jitka Smutná,Pavel Marek,Anna Polívková,Yvetta Janousková
tt0145844,Sarah Henderson,Danielle Abby,,,,,,,,
tt0144605,Danny Nucci,Hiep Thi Le,Ben Gazzara,Tom Lister Jr.,Stan Kirsch,Rick Gomez,Sean Whalen,Kevin Brief,Martin Garner,Kelvin Garvanne
tt0146516,Aidan Gillen,Emmanuelle Seigner,Susan Tyrrell,Mark Boone Junior,Harry Groener,Hector Elias,Jon Huertas,Richard Assad,Kellie Waymire,Tim DeKay
tt0146786,Richard Lewis,Sean Squire,Gerry Becker,Alicia Minshew,Kenny Albert,Lee Bryan,Richard 'Batt' Johnson,Nicole Bradin,Valorie Hubbard,Hillel Meltzer
tt0147643,Tembi Locke,Jay Tavare,Chuma Gault,Catero Alain Colbert,Fran Bennett,Vincent McLean,Rugg Williams,Aaron Knight,Armand Reiser,Hattie Winston
tt0146879,Ryan Alosio,Tantoo Cardinal,Rachael Leigh Cook,Tom Hanson,Rainer Judd,Albert J. Kalanick,Margot Kidder,Dana Latsch,Ross Loney,Stuart Margolin
tt0146838,Al Pacino,Dennis Quaid,Cameron Diaz,James Woods,Jamie Foxx,LL Cool J,Matthew Modine,Jim Brown,Lawrence Taylor,Bill Bellamy
tt0148583,Barbara Hershey,Richard Roxburgh,Emily Woof,Claudia Karvan,Simon Burke,Linda Cropper,Julia Blake,Bille Brown,Martin Jacobs,Fiona Press
tt0147287,Jon Bon Jovi,Bai Ling,William Forsythe,Jill Hennessy,Peter Kwong,John Ventimiglia,Joseph Michael Marmo,Diane Chang,Quentin Heggs,Anika Jennie Ji
tt0147599,Mark Adair-Rios,Khandi Alexander,Erich Anderson,Cecil 'Shuckey Duckey' Armstrong,Tom Babuscio,Alec Baldwin,Reginald Ballard,Richard Beatty,Eric Bizot,Andre Braugher
tt0150337,Jordan Harvey,Robert Joy,Pete Postlethwaite,Wendel Meldrum,Mary Walsh,Marguerite McNeil,Rick Boland,Genevieve Tessier,Louis Bernard,Jody Richardson
tt0148103,Karine Vanasse,Pascale Bussières,Predrag 'Miki' Manojlovic,Alexandre Mérineau,Charlotte Christeler,Nancy Huston,Monique Mercure,Jacques Galipeau,Carl Hennebert-Faulkner,Neil Kroetsch
tt0150216,Hank Azaria,Rubén Blades,Joan Cusack,John Cusack,Cary Elwes,Philip Baker Hall,Cherry Jones,Angus Macfadyen,Bill Murray,Vanessa Redgrave
tt0149581,Ingar Helge Gimle,Brit Elisabeth Haagensli,Per Christian Ellefsen,Gard B. Eidsvold,Anette Hoff,Kari Simonsen,Erik Øksnes,Øystein Røger,Hannah Wozene Kvam,Rolf Arly Lund
tt0148303,James Hyndman,Pascale Bussières,Pierre-Luc Brillant,Yves Jacques,Louise Portal,Jacynthe René,Michel Charette,Marcel Sabourin,Delphine Brodeur,Mathieu Grondin
tt0147800,Heath Ledger,Julia Stiles,Joseph Gordon-Levitt,Larisa Oleynik,David Krumholtz,Andrew Keegan,Susan May Pratt,Gabrielle Union,Larry Miller,Daryl Mitchell
tt0149568,Rajesh Khanna,Akshaye Khanna,Aishwarya Rai Bachchan,Suman Ranganath,Navin Nischol,Kader Khan,Paresh Rawal,Satish Kaushik,Jaspal Bhatti,Vivek Vaswani
tt0150377,Ashley Judd,Tommy Lee Jones,Bruce Greenwood,Benjamin Weir,Jay Brazeau,John Maclaren,Ed Evanko,Annabeth Gish,Bruce Campbell,Brennan Elliott
tt0149357,Tony Nardi,Timothy Webber,Tygh Runyan,Brendan Fletcher,Asja Pavlovic,Lynda Boyd,Vanessa King,Fawnia Mondey,April Telek,Ronnie Way
tt0149691,Susan Sarandon,Natalie Portman,Hart Bochner,Eileen Ryan,Ray Baker,John Diehl,Shawn Hatosy,Bonnie Bedelia,Faran Tahir,Shishir Kurup
tt0150641,Marin Mimica,Nadine Garner,Bridie Carter,Simon Lyndon,Tony Barry,Julie Hamilton,Michael Angus,Chrissy Ynfante,Rastas Peluche,Kim Bowers
tt0150634,Jacqueline McKenzie,Jacob Chase,Aida Turturro,John Carroll Lynch,John Heard,Justin Pierce,James Ent,,,
tt0150992,Aishwarya Rai Bachchan,Salman Khan,Ajay Devgn,Zohra Sehgal,Vikram Gokhale,Smita Jaykar,Rekha Rao,Rajeev Verma,Kenneth Desai,Ghanshyam Nayak
tt0151281,Molly Parker,Veronica Ferres,Lorraine Bracco,Greta Scacchi,John Malkovich,Alan Fawcett,Dorothée Berryman,Steve Bratzlaff,John Glasspoole,Linda E. Smith
tt0151568,Jim Broadbent,Allan Corduner,Dexter Fletcher,Sukie Smith,Roger Heathcott,Wendy Nottingham,Stefan Bednarczyk,Geoffrey Hutchings,Timothy Spall,Francis Lee
tt0151047,Rufus Sewell,Martin Donovan,Maya Stange,Max Cullen,John Howard,Andrew S. Gilbert,Marshall Napier,Susan Lyons,Don Barker,Tom Moraya
tt0151137,Milla Jovovich,John Malkovich,Rab Affleck,Stéphane Algoud,Edwin Apps,David Bailie,David Barber,Christian Barbier,Timothy Bateson,David Begg
tt0151331,Jonathan Penner,Randall Batinkoff,Norman Reedus,Jamey Sheridan,Brooke Taylor,Jacqueline Bisset,Mary-Louise Parker,Jeffrey Schoeny,Chris Sarandon,Thomas F. Duffy
tt0151582,Owen Wilson,Sheryl Crow,Dwight Yoakam,Dennis Haysbert,Alex Warren,Mercedes Ruehl,Chloe Black,Brian Cox,Eric Mabius,Larry Miller
tt0152836,Akshaye Khanna,Anil Kapoor,Aishwarya Rai Bachchan,Alok Nath,Amrish Puri,Sushma Seth,Mita Vashisht,Saurabh Shukla,Jividha Sharma,Tanya Mukherjee
tt0153031,Jeremy Sisto,Poppy Montgomery,Erik Palladino,Clara Bellar,Vincent Ventresca,Vanessa Marcil,Alex Kingston,Garry Marshall,David Lowery,Kate Donnellon
tt0151738,Drew Barrymore,David Arquette,Michael Vartan,Molly Shannon,John C. Reilly,Garry Marshall,Sean Whalen,Cress Williams,Octavia Spencer,Sarah DeVincentis
tt0152015,Guillaume Depardieu,Yekaterina Golubeva,Catherine Deneuve,Delphine Chuillot,Laurent Lucas,Patachou,Petruta Catana,Mihaella Silaghi,Sharunas Bartas,Samuel Dupuy
tt0153032,Kathy Burke,Jennifer Ehle,Ian Hart,Douglas Henshall,Catherine McCormack,Dougray Scott,Emily Woof,Sophie Okonedo,Annabelle Apsion,Richard Armitage
tt0153546,Mark Bagnall,Kevin Knapman,Michael Legge,Bo Lyckman,Sarah-Jane Potts,Axel Widegren,,,,
tt0154443,John Standing,Matthew Delamere,Vivian Wu,Toni Collette,Annie Shizuka Inoh,Barbara Sarafian,Kirina Mano,Amanda Plummer,Natacha Amal,Manna Fujiwara
tt0154750,Tapio Liinoja,Martti Suosalo,Heikki Nousiainen,Anna Haaranen,Heidi Herala,Ari Wirta,Pertti Koivula,Aulis Rosendahl,Martti Katajisto,Matti Mäntylä
tt0155722,Joachim Król,Erika Marozsán,Stefano Dionisi,Ben Becker,András Bálint,Géza Boros,Rolf Becker,Ilse Zielstorff,Ferenc Bács,Júlia Zsolnai
tt0155711,Robert De Niro,Philip Seymour Hoffman,Barry Miller,Chris Bauer,Skipp Sudduth,Wilson Jermaine Heredia,Nashom Wooden,Scott Allen Cooper,Rory Cochrane,Daphne Rubin-Vega
tt0155714,Sarah Byrd,Erick H. Weir,James Hoenscheidt,Michael Bigney,Sally Jo Bannow,Ayisha Byrd,Kelly Ortez,Cara Jackson,Linsey Shupe,Anthony Nelson
tt0155197,Richard Balin,Jaime Bergman,Jesse Bradford,Jordan Brower,Susan Gayle Clay,Tiffani Thiessen,Lucy Dawn,Kaleb Dixon,Shevonne Durkin,Jason Ellsworth
tt0155388,Rebecca Pidgeon,Jeremy Northam,Nigel Hawthorne,Matthew Pidgeon,Gemma Jones,Lana Bilzerian,Sarah Flind,Aden Gillett,Guy Edwards,Colin Stinton
tt0156546,,,,,,,,,,
tt0156038,Hülya Avsar,Zuhal Olcay,Kamran Usluer,Zafer Algöz,Ugur Polat,Derya Alabora,Güven Kiraç,Murat Daltaban,Nurseli Idiz,Yavuz Bingöl
tt0156017,Sylvester Groth,Janina Sachau,Jeanette Hain,Felix von Manteuffel,Anian Zollner,Edgar Selge,Renée Dumont,Max Urlacher,Jan-Gregor Kremp,Stefan Witschi
tt0156096,Campbell Scott,Ned Beatty,Liev Schreiber,Ian Hart,Peri Gilpin,Bill Raymond,Catherine Kellner,Hallee Hirsh,Justin Laboy,Kristin Laboy
tt0155845,Rolf Lassgård,Ole Lemmeke,Johanna Sällström,Gard B. Eidsvold,Robert Skjærstad,Björn Granath,Stina Ekblad,Erland Josephson,Lena Nilsson,Måns Westfelt
tt0155198,Jason London,Charlie Spradling,Phill Lewis,Erin Beaux,James Parks,Richmond Arquette,Barbara Barrie,Gilbert Cates,Rain Phoenix,Kaela Dobkin
tt0156106,Seth Green,Zoe McLellan,Brad Rowe,Stanley Kamel,William Mesnik,Sheryl Chambers,Raymond Dooley,Stan Kelly,Alan Sader,Geoffrey Owens
tt0158369,Holly Hunter,Kiefer Sutherland,Michael Moriarty,Carrie Preston,Allegra Fulton,Shirley Douglas,Sean McCann,Jackie Richardson,Jordan Zalis,Richard Eden
tt0158117,Chiara Mastroianni,Pedro Abrunhosa,Antoine Chappey,Leonor Silveira,Françoise Fabian,Maria João Pires,Anny Romand,Luís Miguel Cintra,Stanislas Merhar,Claude Lévèque
tt0156881,Greg Evigan,Tony Lo Bianco,Rob Stewart,Sydney Penny,Phillipe Simon,Tom Pashkov,Leslie Daniels,Yoav Dekelbaum,Tony Curtis Blondell,Terry Nicholas
tt0157427,Joe Lara,Billy Drago,Christopher Atkins,Bentley Mitchum,Julie St. Claire,Richard Lynch,Charles Napier,Dana Lee,Robert Ito,Natalie Roth
tt0156934,Harrison Ford,Kristin Scott Thomas,Charles S. Dutton,Bonnie Hunt,Dennis Haysbert,Sydney Pollack,Richard Jenkins,Paul Guilfoyle,Susanna Thompson,Peter Coyote
tt0156515,Stephen Dorff,Judith Godrèche,Kelly Macdonald,Lauren Holly,Jon Tenney,Frank Vincent,Paul Guilfoyle,Hector Elizondo,Bray Poor,Kathryn Erbe
tt0157075,Donal Lardner Ward,Tony Guma,Craig Bierko,Will Ferrell,Dick Clark,Amy Brenneman,Bridgette Wilson-Sampras,Brian Chlebowski,Perrey Reeves,Robert Loggia
tt0156904,Michael DeGood,Craig Wasson,Monique Parent,Katheryn Cain,Todd Feder,James MacPherson,Marjorie Harris,Kelly Stone,George Hertzberg,Mariam Parris
tt0158717,Vesa Vierikko,Pirkka-Pekka Petelius,Lasse Pöysti,Jarmo Mäkinen,Mats Långbacka,Ville Haapasalo,Irina Björklund,Martti Suosalo,Minna Turunen,Kaija Pakarinen
tt0158671,Marlee Matlin,Daniel Pilon,Michael Dudikoff,Sophie Lorain,David Attis,Stephen Morgan,Robbie O'Neill,Doug Sutherland,John Ball,Rob Pinnock
tt0158583,Kevin Pollak,Timothy Hutton,Sheryl Lee Ralph,Clotilde Courau,Badja Djola,Sean Astin,Mark Thompson,Michael Mantell,Kathryn Morris,Ryan Cutrona
tt0158696,Viktor Taus,Mikulás Kren,Vanda Hybnerová,Mejla Hlavsa,Jirí Schmitzer,Veronika Bellová,Lucie Brezovská,Frantisek Casensky,Frantisek Cerný,Hana Cízková
tt0159373,Greta Scacchi,Madhur Jaffrey,James Wilby,Sarah Badel,Riju Bajaj,Gerson Da Cunha,Joanna David,Neena Gupta,Sakina Jaffrey,Gemma Jones
tt0158692,Sakari Kuosmanen,Kati Outinen,André Wilms,Markku Peltola,Elina Salo,Ona Kamu,Outi Mäenpää,Tuire Tuomisto,Tatjana Solovjova,Esko Nikkari
tt0159272,Thomas Goodridge,Faruk Pruti,Tony Peters,Dado Jehan,Rosalind Ayres,Julian Firth,Charles Kay,Charlotte Coleman,Edward Jewesbury,Bobby Williams
tt0159542,Gloria Reuben,David Lansbury,Nick Gregory,John Glover,Harold Perrineau,Christopher McCann,Natalie Zea,Carolyn Neff,Tertia Lynch,Lisa G.
tt0158371,Sean Penn,Samantha Morton,Woody Allen,Ben Duncan,Daniel Okrent,Dan Moran,Tony Darrow,Chris Bauer,Constance Shulman,Kellie Overbey
tt0159233,Ernest Borgnine,Kim Hunter,James Morrison,Park Overall,Rance Howard,Wendell Pierce,Helen Beady,Louanne Stephens,Jerry Haynes,Adrian Ricard
tt0160016,Blair Underwood,Debbi Morgan,Michael Beach,Marva Hicks,Desiree Marie Velez,Ira Hawkins,Alene Dawson,Wendy Moore,Joe Inscoe,Jen Harper
tt0160216,Jack Warden,Jeremy James Kissner,Jesse James,Jon Voight,Cheryl Ladd,Bruce McGill,Steven Hartley,Andrew Bicknell,Farren Monet,Antje de Boeck
tt0159624,Rosa de Castilla,Germán Robles,Anabelle Gutiérrez,Ramiro Orci,Mercedes Pascual,Héctor Ortega,Bertha Moss,Eduardo López Rojas,Adriana Barraza,Cynthia Klitbo
tt0160338,Sarah Polley,Stephen Rea,Jean Smart,Gina Gershon,Paul Dooley,Carrie Preston,Tracy Letts,Emily Procter,Sharon McNight,Gedde Watanabe
tt0159485,Samuli Edelmann,Juha Veijonen,Teemu Lehtilä,Kalevi Haapoja,Arttu Kapulainen,Sari Havas,Eero Aho,Pia Latomäki,Kari Väänänen,Vesa Mäkelä
tt0159379,Steven Mackintosh,Bernard Hill,Eddie Izzard,Natasha Little,Yvan Attal,Holly Aird,Andrew Tiernan,Jana Carpenter,Justin Shevlin,Barry Stearn
tt0159277,Tamara Bass,Tonatzin Mondragon,Kelly Vint Castro,Michael Peña,Bonnie Dickenson,T.E. Russell,Kimberly Scott,Yareli Arizmendi,Roberto Alvarez,Natanya Ross
tt0160540,Megan Murphy,Jeff Weatherford,John Holyoke,Cynthia Whalen,Catherine Sutherland,Michael Chick,Caveh Zahedi,Francesca Abellera,Ian Bell,Mark Chamberlin
tt0159101,Keith Carradine,Mia Kirshner,Brian Dennehy,Judd Hirsch,Mercedes Ruehl,Bronson Pinchot,Kim Hunter,Mark Sheppard,Marla Frees,Don Harvey
tt0160534,James Fleet,Phyllida Law,Simon Chandler,Peter Jones,Dawn French,Francesca Annis,Duncan Preston,Richard Johnson,Joss Ackland,Lesley Manville
tt0160768,Dwayne Andrews,Erika Arshaye,Ruby Campbell,Michael Colyar,Schneise Deal,Russell Duncan,Dannon Green,Carlos Jackson,Anthony Johnson,T.K. Kirkland
tt0158905,Ann-Louise Mathiasen,Lars Mikkelsen,Claes Bang,Laura von Lindholm,Thomas Levin,Christian Grønvall,,,,
tt0159097,Kirsten Dunst,Josh Hartnett,James Woods,Kathleen Turner,Michael Paré,Scott Glenn,Danny DeVito,A.J. Cook,Hanna Hall,Leslie Hayman
tt0160401,Lloyd Adams,Philip Akin,Anna Carolina Arias,Karina Arroyave,Richard Blackburn,Richard Brooks,Ron Canada,Kevin Chapman,Ivonne Coll,K.C. Collins
tt0160487,Trevor David,Ruby Campbell,Steven Peacock Jacoby,Q-Tip,Sticky Fingaz,Tracey Ilgner,Sahr Ali,Ericka Pazcoguin,Elizabeth Yaskin,Brett Berg
tt0159415,Diego Luna,Laila Saab,Karra Elejalde,Ana Álvarez,Héctor Alterio,Odiseo Bichir,Juan Carlos Colombo,Alfredo Alfonso,Ignacio Retes,Edna Necoechea
tt0160672,Noah Fleiss,Karen Young,Camryn Manheim,Austin Pendleton,Val Kilmer,Max Ligosh,James Costa,Jenny Robertson,Amy Wright,Richard Bright
tt0159780,Jeremy Fox,Amalia Stifter,Ev Lunning,Lana Dieterich,Tim Curry Sr.,Evan Greenwalt,Stephen Bruton,Michael Dalmon,Seamus Callahan,Tom Chamberlain
tt0159703,Kai Lehtinen,Tiina Lymi,Tomi Salmela,Sari Mällinen,Pekka Valkeejärvi,Kari Hietalahti,Juho Milonoff,Maija Junno,Saara Pakkasvirta,Peter Franzén
tt0161219,Patrick Breen,Andy Dick,Alice Drummond,William Duell,Enid Graham,Stacy Highsmith,Robert Hogan,Amy Hohn,Sarah Hyland,Robert Joy
tt0159958,Joe Maruzzo,Ellen Ten Damme,Sylvia Kristel,Adrian Brine,Elske Falkena,Frank Sheppard,Marjorie Barnes,Patty Brard,Barry Hay,Brendan Hunt
tt0160620,Maura Tierney,Adrien Brody,James Naughton,Laila Robins,Terry Kinney,Paul Calderon,Dylan Baker,Olek Krupa,Frankie Faison,Slavko Stimac
tt0160916,Bruce Willis,Michelle Pfeiffer,Colleen Rennison,Jake Sandvig,Casey Boersma,Tim Matheson,Rob Reiner,Julie Hagerty,Rita Wilson,Dylan Boersma
tt0161100,Elayn J. Taylor,Omar Epps,Richard T. Jones,Sean Nelson,Duane Finley,Trent Cameron,Malinda Williams,Patricia Belcher,Taye Diggs,Tamala Jones
tt0160800,Claudia Christian,Kristian Ayre,Andreas Apergis,Alex McArthur,Serge Houde,Caroline Dhavernas,Frank Crudele,Vlasta Vrana,Norris Domingue,Lisa Bronwyn Moore
tt0161010,Paul Nicholls,Daniel Craig,Julian Rhind-Tutt,Danny Dyer,James D'Arcy,Tam Williams,Antony Strachan,Michael Moreland,Adrian Lukis,Ciarán McMenamin
tt0161436,Smadar Kilchinsky,Sharon Alexander,Si Heiman,Tatyana Khvostikova,Igor Mirkurbanov,Nitzan Bartana,Idit Tzur,Rawda Suleiman,Icho Avital,Eli Cohen
tt0161542,Kai Schumann,Friedel von Wangenheim,Ben Becker,Wolfgang Völz,Otto Sander,Meret Becker,Monika Hansen,Gerd Lukas Storzer,Olaf Drauschke,Tima die Göttliche
tt0161977,Noah Taylor,Stuart Townsend,Embeth Davidtz,Rutger Hauer,Ian Holm,Sean McGinley,Terence Rigby,Amanda Ryan,David de Keyser,Toby Jones
tt0161292,Kim Bodnia,Mads Mikkelsen,Rikke Louise Andersson,Liv Corfixen,Levino Jensen,Zlatko Buric,Claus Flygare,Ole Abildgaard,Gordana Radosavljevic,Marko Zecewic
tt0160229,Jeremy Jordan,Mark Ballou,Courtney Gains,Portia Dawson,Brian Krause,Camille Gaston,Ruth de Sosa,Paul Bartel,Lauralinda Bedell,Broc Benedict
tt0160509,Anjelica Huston,Marion O'Dwyer,Niall O'Shea,Ciaran Owens,Roxanna Nic Liam,Carl Power,Mark Power,Gareth O'Connor,James Lappin,Ray Winstone
tt0160518,Sherrie Rose,Jason Hall,Bret Domrose,Patrick Dempsey,Melissa Behr,Joey Jones,Ognian Drandiyski,Shane Clark,Billy Wirth,Freddy Savino
tt0160481,Michael Ansara,T.J. Lowther,Sandra Shotwell,Mary Elizabeth Winstead,Al Harrington,Craig Clyde,Joyce Cohen,Billy Oscar,K.C. Clyde,Charles Hutchins
tt0160513,Sigourney Weaver,Julianne Moore,Dara Perlmutter,David Strathairn,Kayla Perlmutter,Deborah Lobban,Marc Donato,Chloë Sevigny,Richard McMillan,Hayley Lochner
tt0159995,Jim Belushi,Sheryl Lee,Kyle Chandler,Frank John Hughes,Ned Bellamy,Mark Carlton,Mac Davis,Jon Polito,David Bickford,Timo Flloko
tt0160596,Christopher Eccleston,Dervla Kirwan,Yvan Attal,Julie Graham,Alun Armstrong,Lloyd Hutchinson,Michael Liebmann,Doon Mackichan,Gordon Kennedy,Fionnula Flanagan
tt0161841,Kirk Harris,Jack Rubio,Clifton Collins Jr.,Art Chudabala,Luis Guizar,Stephanie Knight,Del Zamora,Jonathon Chaus,Megan Peterson,Amber Dossetti
tt0161935,Elea Geissler,Max Felder,Juliane Köhler,August Zirner,Meret Becker,Sylvie Testud,Gudrun Okras,Benno Fürmann,Michael Hanemann,Helmfried von Lüttichau
tt0161942,Jeff Fahey,Nick Mancuso,Tony Nappo,Carol Alt,Leigh Lewis,David Roddis,Marium Carvell,Rick Demas,Patrick Gallagher,Rothaford Gray
tt0161023,Janet McTeer,Kimberly J. Brown,Jay O. Sanders,Gavin O'Connor,Laurel Holloman,Lois Smith,Michael J. Pollard,Ashley Buccille,Cody McMains,Linda Porter
tt0162023,Denis Lavant,Chulpan Khamatova,Philippe Clay,Terrence Gillespie,Catalina Murgea,E.J. Callahan,Djoko Rosic,Zlatina Todeva,Todor Georgiev,Georgi Kishkilov
tt0162236,Richard V. Licata,Marcell Rosenblatt,Ryan Merriman,Patti LuPone,Deirdre O'Connell,Heather Hopwood,Alex Sobol,Ilana Levine,Peter Onorati,Shirl Bernheim
tt0162903,Chi Muoi Lo,Sanaa Lathan,Paul Winfield,Mary Alice,Lauren Tom,Kieu Chinh,Tyler Christopher,Tzi Ma,George Wallace,Wing Chen
tt0162527,Niccolò Matteo Casagrande,Klaus Haderer,Annett Kruschke,Adelheid Theil,Matthias Schmidt,Eike Riga,Jan-Gregor Kremp,Peter Lohmeyer,Daniel Wiedemann,Reginald Dehoff
tt0162843,Michal Zoharetz,Alon Aboutboul,Chaim Banai,Dvora Bartonov,Natan Cogan,Sami Huri,Davida Karol,Yigal Sade,Yossi Yadin,
tt0162662,Lili Taylor,Guy Pearce,Irma P. Hall,Tom Bower,Bruno Kirby,Veronica Cartwright,Shawnee Smith,Sara Rue,John Hawkes,Marshall Bell
tt0162625,Peter Franzén,Irina Björklund,Kari Heiskanen,Taisto Reimaluoto,Kari Väänänen,Tommi Eronen,Pekka Heikkinen,Pekka Huotari,Tero Jartti,Rauno Juvonen
tt0161767,Paul Rhys,Emily Raymond,Malcolm McDowell,Wayne Rogers,Faye Dunaway,Noel le Bon,John Comer,Peter Alton,Kevin B. Barron,Alice Bendová
tt0162677,John Leguizamo,Adrien Brody,Mira Sorvino,Jennifer Esposito,Michael Rispoli,Saverio Guerra,Brian Tarantina,Al Palagonia,Ken Garito,Bebe Neuwirth
tt0162420,Dafna Rechter,Sharon Alexander,Jonathan Sagall,Assi Levy,Shmil Ben Ari,Tchia Danon,Ziv Baruch,Zachi Dichner,Alon Dahan,Jonathan Avigdori
tt0162909,Evelyn Kaplun,Nir Levy,Shmil Ben Ari,Mosko Alkalai,Dalia Friedland,Vladimir Friedman,Israel Sasha Demidov,Lena Sachanova,Jenya Fleisher,Evyatar Lazar
tt0162830,Michael Polish,Mark Polish,Michele Hicks,Jon Gries,Patrick Bauchau,Garrett Morris,William Katt,Lesley Ann Warren,Teresa Hill,Robert Beecher
tt0163006,Bob Hoskins,Sadie Frost,Gemma Jones,Anna Massey,Peter McDonald,David Troughton,Maureen Lipman,Patrick Malahide,Michele Dotrice,Trevor Bannister
tt0163180,Klaus Maria Brandauer,Romane Bohringer,Jean Rochefort,Johanna ter Steege,Jean-Philippe Écoffey,Caroline van Houten,Richard Bohringer,Franck de la Personne,Jacques Spiesser,Caroline Silhol
tt0163084,Nonna Mordyukova,Vladimir Mashkov,Oleg Menshikov,Evgeniy Mironov,Mikhail Krylov,Aleksey Kravchenko,Elena Panova,Andrey Panin,Maksim Sukhanov,Nikolay Chindyaykin
tt0163882,Orly Ben-Garti,Albert Iluz,Dafna Rechter,Danny Steg,Boris Svidensky,,,,,
tt0164221,Laura Fraser,Rupert Penry-Jones,Luke de Lacey,Kieran O'Brien,Steve John Shepherd,Marcelle Duprey,Natasha Bell,Laura MacAulay,Roger Frost,Ruth Sheen
tt0163889,Susan Traylor,Jay Underwood,Christina Pickles,Peter Michael Goetz,Rosemary Forsyth,Terrence Howard,Ann Gillespie,Sarah Bibb,Kevin Rahm,Richard Cummings Jr.
tt0163580,Emil Györy,Iván Dengyel,Victor Rebengiuc,Maia Morgenstern,Piroska Molnár,Victoria Cocias,Emese Ambrus,András Zsolt Bandi,Jean-Pierre Becker,Zoltán Bezerédy
tt0163988,Nicolas Cage,Patricia Arquette,John Goodman,Ving Rhames,Tom Sizemore,Marc Anthony,Mary Beth Hurt,Cliff Curtis,Nestor Serrano,Aida Turturro
tt0163579,Cuba Gooding Jr.,Skeet Ulrich,Peter Firth,David Paymer,Hudson Leick,Daniel Hugh Kelly,Kevin J. O'Connor,Judson Mills,Jordan Mott,Darcas Macopson
tt0164016,Tim Abell,Daniel Baldwin,Ari Barak,Melissa Brasselle,Marc Casabani,Dannon Green,Stacy Haiduk,Stevie Johnson,Lenny Juliano,Richard Portnow
tt0163519,Mariusz Bonaszewski,Eszter Ónodi,Norbert Növényi,Danuta Szaflarska,Péter Haumann,Erika Bodnár,László Szabó,Júlia Baló,György Barkó,Béla Barna
tt0164368,Sandrine Bonnaire,Jacques Gamblin,Antoine de Caunes,Valeria Bruni Tedeschi,Bernard Verley,Bulle Ogier,Pierre Martot,Noël Simsolo,Rodolphe Pauly,Adrienne Pauly
tt0163776,Matej Matejka,Florence Pernel,Károly Eperjes,Lajos Kovács,Dávid Szabó,Evgeniy Sidikhin,Juli Básti,Tamás Végvári,Jana Bachová,Monika Benediková
tt0163893,Chris Jaymes,Brian Gattas,Ben Caswell,Rachel Parker,Cyndi Martino,Fredrik Cavali,Elyse Ashton,Kenneth Hughes,Boyd Holister,Bob Holman
tt0164085,David Strathairn,Mary Elizabeth Mastrantonio,Vanessa Martinez,Michael Laskin,Leo Burmester,Hermínio Ramos,Dawn McInturff,Tom Biss,Jimmy MacDonell,Kathryn Grody
tt0164114,Melissa Joan Hart,Adrian Grenier,Stephen Collins,Mark Metcalf,William Converse-Roberts,Faye Grant,Susan May Pratt,Kris Park,Ali Larter,Mark Webber
tt0163747,Jane Daniels,Johnny Gardella,Noel Toy,Joseph Berwick,Mongo Brownlee,Susan Jay,Jack Huang,Caron,Amy Lyndon,Nina Mann
tt0163318,Rebecca De Mornay,Michael Rooker,Mark Rolston,Lisa Zane,Shareen Mitchell,Lauren Summers,Adele Yoshioka,Ari Barak,Diane Robin,Peter Dobson
tt0163559,Mary Stuart Masterson,Jena Malone,Karl Geary,Delroy Lindo,Monica Hart,D.B. Sweeney,Gina Nagy-Burns,Tina Marie Goff,Sean G. Griffin,John Considine
tt0164877,Demián Bichir,Susana Zabaleta,Víctor Huggo Martin,Cecilia Suárez,Jorge Salinas,Mónica Dionne,Angélica Aragón,Carolina Politi,Miguel Galván,Monica Estrada
tt0164756,Iben Hjejle,Anders W. Berthelsen,Jesper Asholt,Emil Tarding,Anders Hove,Sofie Gråbøl,Paprika Steen,Mette Bratlann,Susanne Storm,Ellen Hillingsø
tt0165086,Linda Hamilton,Eugene Levy,Majandra Delfino,Meagan Good,Kate Vernon,Aeryk Egan,Andrew Ducote,Keith Bogart,Leor Livneh Hackel,Vyto Ruginis
tt0165196,David Wenham,Kate Ceberano,Jan Decleir,Chris Haywood,Derek Jacobi,Keanu Kapuni-Szasz,Alice Krige,Kris Kristofferson,Leo McKern,Peter O'Toole
